grupo,split,hora,tempo_viagem_min,distancia_km,confianca_emocao,paradas,tempo_sem_parada_min,classe_imagem,emocao,decisao,origem
428,teste,16,122.60462935843766,281.97,0.634346404206652,2,93.433,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
429,treino,21,200.5907965562568,118.783,0.5909779531546919,1,19.964,natureza,TRISTE,CONTINUAR,sintetico
429,treino,21,200.5907965562568,124.067,0.5909779531546919,1,15.772,natureza,TRISTE,CONTINUAR,sintetico
429,treino,21,200.5907965562568,127.59,0.5909779531546919,1,16.33,natureza,TRISTE,CONTINUAR,sintetico
430,treino,13,34.67429038983853,339.896,0.7562380328993101,0,30.235,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
430,treino,13,34.67429038983853,341.448,0.7562380328993101,0,33.65,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
430,treino,13,34.67429038983853,341.94,0.7562380328993101,0,33.951,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
431,teste,12,137.3550585979799,113.016,0.5608130200568676,3,66.163,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
431,teste,12,137.3550585979799,110.498,0.5608130200568676,3,69.017,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
431,teste,12,137.3550585979799,117.837,0.5608130200568676,3,69.024,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
432,teste,13,54.54652884309433,235.125,0.40164678459006226,1,52.267,restaurante,IRRITADO,ALIMENTAR-SE,sintetico
432,teste,13,54.54652884309433,239.204,0.40164678459006226,1,54.547,restaurante,IRRITADO,ALIMENTAR-SE,sintetico
432,teste,13,54.54652884309433,233.63,0.40164678459006226,1,48.979,restaurante,IRRITADO,ALIMENTAR-SE,sintetico
433,treino,20,329.6157261880617,164.623,0.6834883069788811,4,61.849,posto de combustível,ANIMADO,AVALIAR ABASTECIMENTO,sintetico
433,treino,20,329.6157261880617,161.228,0.6834883069788811,4,64.573,posto de combustível,ANIMADO,AVALIAR ABASTECIMENTO,sintetico
433,treino,20,329.6157261880617,169.151,0.6834883069788811,4,59.35,posto de combustível,ANIMADO,AVALIAR ABASTECIMENTO,sintetico
434,treino,17,267.64888818953483,93.151,0.8247317284455,1,255.605,restaurante,TRISTE,DESCANSAR,sintetico
434,treino,17,267.64888818953483,91.346,0.8247317284455,1,259.806,restaurante,TRISTE,DESCANSAR,sintetico
434,treino,17,267.64888818953483,88.98,0.8247317284455,1,255.798,restaurante,TRISTE,DESCANSAR,sintetico
435,treino,14,233.8989751926537,15.06,0.8088310134882496,3,52.182,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
435,treino,14,233.8989751926537,11.137,0.8088310134882496,3,52.844,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
435,treino,14,233.8989751926537,7.573,0.8088310134882496,3,51.027,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
436,teste,18,11.228503585416252,99.344,0.698992698156135,1,9.84,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
436,teste,18,11.228503585416252,105.177,0.698992698156135,1,11.229,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
436,teste,18,11.228503585416252,99.302,0.698992698156135,1,9.145,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
437,treino,20,337.39254200662276,205.984,0.8098654626072791,1,257.656,estrada,desconhecido,DESCANSAR,sintetico
437,treino,20,337.39254200662276,208.815,0.8098654626072791,1,255.781,estrada,desconhecido,DESCANSAR,sintetico
437,treino,20,337.39254200662276,203.557,0.8098654626072791,1,255.786,estrada,desconhecido,DESCANSAR,sintetico
438,treino,22,133.69555044189735,212.498,0.5609776205866701,1,69.126,estrada,ANIMADO,CONTINUAR,sintetico
438,treino,22,133.69555044189735,212.171,0.5609776205866701,1,73.385,estrada,ANIMADO,CONTINUAR,sintetico
438,treino,22,133.69555044189735,209.792,0.5609776205866701,1,65.823,estrada,ANIMADO,CONTINUAR,sintetico
439,treino,7,300.2086119494435,321.068,0.6851931286458448,4,209.999,ponto turístico,desconhecido,DESCANSAR,sintetico
439,treino,7,300.2086119494435,322.203,0.6851931286458448,4,206.992,ponto turístico,desconhecido,DESCANSAR,sintetico
439,treino,7,300.2086119494435,314.355,0.6851931286458448,4,206.0,ponto turístico,desconhecido,DESCANSAR,sintetico
440,teste,13,115.6085803756341,148.173,0.8402232219663466,4,0,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
440,teste,13,115.6085803756341,148.596,0.8402232219663466,4,0,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
440,teste,13,115.6085803756341,142.293,0.8402232219663466,4,0,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
441,treino,4,353.2938964881357,166.0,0.8078142126680748,0,6.757,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
441,treino,4,353.2938964881357,170.057,0.8078142126680748,0,0,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
441,treino,4,353.2938964881357,166.111,0.8078142126680748,0,1.357,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
442,teste,2,112.08426093305034,1.109,0.40790215931402507,0,67.567,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
442,teste,2,112.08426093305034,0,0.40790215931402507,0,62.317,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
442,teste,2,112.08426093305034,6.571,0.40790215931402507,0,63.635,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
443,treino,18,128.48197232955812,60.214,0.6503806491828059,4,74.046,posto de combustível,desconhecido,CONTINUAR,sintetico
443,treino,18,128.48197232955812,59.363,0.6503806491828059,4,70.435,posto de combustível,desconhecido,CONTINUAR,sintetico
443,treino,18,128.48197232955812,61.138,0.6503806491828059,4,71.084,posto de combustível,desconhecido,CONTINUAR,sintetico
444,treino,17,6.536769685304641,291.034,0.9045392582447024,4,1.792,desconhecido,IRRITADO,DESCANSAR,sintetico
444,treino,17,6.536769685304641,294.717,0.9045392582447024,4,0,desconhecido,IRRITADO,DESCANSAR,sintetico
444,treino,17,6.536769685304641,288.688,0.9045392582447024,4,1.192,desconhecido,IRRITADO,DESCANSAR,sintetico
445,treino,12,187.55910602049337,161.644,0.8068456678894731,2,42.506,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
445,treino,12,187.55910602049337,165.253,0.8068456678894731,2,40.446,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
445,treino,12,187.55910602049337,162.968,0.8068456678894731,2,43.471,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
446,teste,14,218.13827549175858,120.499,0.935707428341017,3,20.401,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
446,teste,14,218.13827549175858,124.56,0.935707428341017,3,18.782,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
446,teste,14,218.13827549175858,121.596,0.935707428341017,3,21.978,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
447,treino,15,243.59389481943856,160.498,0.6635974257821511,0,100.949,estrada,ANIMADO,CONTINUAR,sintetico
447,treino,15,243.59389481943856,160.962,0.6635974257821511,0,100.098,estrada,ANIMADO,CONTINUAR,sintetico
447,treino,15,243.59389481943856,155.235,0.6635974257821511,0,94.811,estrada,ANIMADO,CONTINUAR,sintetico
448,treino,6,125.21423444966626,235.77,0.94439679117928,0,92.94,posto de combustível,IRRITADO,DESCANSAR,sintetico
448,treino,6,125.21423444966626,238.804,0.94439679117928,0,88.535,posto de combustível,IRRITADO,DESCANSAR,sintetico
448,treino,6,125.21423444966626,240.879,0.94439679117928,0,92.244,posto de combustível,IRRITADO,DESCANSAR,sintetico
449,treino,12,131.4145439410085,266.217,0.9200832906564038,3,15.589,ponto turístico,TRISTE,CONTINUAR,sintetico
449,treino,12,131.4145439410085,266.564,0.9200832906564038,3,16.675,ponto turístico,TRISTE,CONTINUAR,sintetico
449,treino,12,131.4145439410085,271.095,0.9200832906564038,3,14.664,ponto turístico,TRISTE,CONTINUAR,sintetico
450,treino,12,23.762609360820974,28.524,0.7568644644025663,1,23.763,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
450,treino,12,23.762609360820974,28.902,0.7568644644025663,1,23.763,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
450,treino,12,23.762609360820974,27.213,0.7568644644025663,1,23.423,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
451,treino,9,240.0430978220266,199.901,0.5069991642643724,2,85.355,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
451,treino,9,240.0430978220266,195.601,0.5069991642643724,2,92.693,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
451,treino,9,240.0430978220266,195.526,0.5069991642643724,2,84.524,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
452,treino,5,202.6166254214265,346.302,0.5318267429681132,1,27.124,natureza,IRRITADO,CONTINUAR,sintetico
452,treino,5,202.6166254214265,340.238,0.5318267429681132,1,29.0,natureza,IRRITADO,CONTINUAR,sintetico
452,treino,5,202.6166254214265,345.745,0.5318267429681132,1,29.103,natureza,IRRITADO,CONTINUAR,sintetico
453,treino,18,171.78552474043087,229.611,0.4437865741849767,0,86.15,natureza,TRISTE,CONTINUAR,sintetico
453,treino,18,171.78552474043087,223.43,0.4437865741849767,0,89.759,natureza,TRISTE,CONTINUAR,sintetico
453,treino,18,171.78552474043087,223.107,0.4437865741849767,0,80.262,natureza,TRISTE,CONTINUAR,sintetico
454,treino,1,50.51031259530502,145.846,0.8357320565375259,4,24.142,estrada,TRISTE,CONTINUAR,sintetico
454,treino,1,50.51031259530502,145.683,0.8357320565375259,4,14.787,estrada,TRISTE,CONTINUAR,sintetico
454,treino,1,50.51031259530502,144.006,0.8357320565375259,4,16.569,estrada,TRISTE,CONTINUAR,sintetico
455,treino,13,215.34874171133575,365.733,0.38930014164271926,2,2.589,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
455,treino,13,215.34874171133575,364.303,0.38930014164271926,2,2.576,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
455,treino,13,215.34874171133575,359.36,0.38930014164271926,2,3.061,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
456,teste,0,354.94649743558904,151.123,0.5841804742325307,4,32.886,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
456,teste,0,354.94649743558904,149.49,0.5841804742325307,4,31.385,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
456,teste,0,354.94649743558904,149.728,0.5841804742325307,4,29.597,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
457,treino,15,230.5826911390096,387.616,0.39519270885160773,4,61.875,posto de combustível,TRISTE,AVALIAR ABASTECIMENTO,sintetico
457,treino,15,230.5826911390096,392.689,0.39519270885160773,4,62.386,posto de combustível,TRISTE,AVALIAR ABASTECIMENTO,sintetico
457,treino,15,230.5826911390096,394.222,0.39519270885160773,4,63.317,posto de combustível,TRISTE,AVALIAR ABASTECIMENTO,sintetico
458,treino,18,38.630433381437875,137.692,0.39036186590684185,4,9.618,natureza,IRRITADO,CONTINUAR,sintetico
458,treino,18,38.630433381437875,132.754,0.39036186590684185,4,11.144,natureza,IRRITADO,CONTINUAR,sintetico
458,treino,18,38.630433381437875,134.064,0.39036186590684185,4,8.502,natureza,IRRITADO,CONTINUAR,sintetico
459,treino,6,152.08155898613362,100.668,0.6592215394373027,4,92.349,posto de combustível,NEUTRO,CONTINUAR,sintetico
459,treino,6,152.08155898613362,100.498,0.6592215394373027,4,97.092,posto de combustível,NEUTRO,CONTINUAR,sintetico
459,treino,6,152.08155898613362,103.745,0.6592215394373027,4,99.865,posto de combustível,NEUTRO,CONTINUAR,sintetico
460,treino,13,337.6928385828723,210.491,0.7186533787225542,3,44.088,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
460,treino,13,337.6928385828723,215.743,0.7186533787225542,3,45.065,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
460,treino,13,337.6928385828723,212.19,0.7186533787225542,3,45.226,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
461,treino,2,230.0442583655052,334.522,0.5101608551608504,2,33.447,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
461,treino,2,230.0442583655052,335.843,0.5101608551608504,2,39.8,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
461,treino,2,230.0442583655052,338.028,0.5101608551608504,2,37.126,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
462,treino,13,154.81679074210913,365.298,0.47119430523824013,2,41.591,posto de combustível,NEUTRO,AVALIAR ABASTECIMENTO,sintetico
462,treino,13,154.81679074210913,359.022,0.47119430523824013,2,43.529,posto de combustível,NEUTRO,AVALIAR ABASTECIMENTO,sintetico
462,treino,13,154.81679074210913,366.9,0.47119430523824013,2,39.863,posto de combustível,NEUTRO,AVALIAR ABASTECIMENTO,sintetico
463,treino,0,24.641181864979238,360.319,0.5383428645205486,2,24.641,estrada,IRRITADO,CONTINUAR,sintetico
463,treino,0,24.641181864979238,357.571,0.5383428645205486,2,24.641,estrada,IRRITADO,CONTINUAR,sintetico
463,treino,0,24.641181864979238,362.03,0.5383428645205486,2,19.458,estrada,IRRITADO,CONTINUAR,sintetico
464,teste,18,265.74054451725056,369.077,0.66317453532316,4,132.925,ponto turístico,TRISTE,DESCANSAR,sintetico
464,teste,18,265.74054451725056,375.906,0.66317453532316,4,130.061,ponto turístico,TRISTE,DESCANSAR,sintetico
464,teste,18,265.74054451725056,376.498,0.66317453532316,4,134.3,ponto turístico,TRISTE,DESCANSAR,sintetico
465,treino,14,269.10543582408144,377.829,0.4808050311100985,0,32.313,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
465,treino,14,269.10543582408144,374.535,0.4808050311100985,0,38.75,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
465,treino,14,269.10543582408144,370.33,0.4808050311100985,0,37.211,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
466,treino,15,247.37214887479746,389.994,0.8776601245296295,1,2.955,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
466,treino,15,247.37214887479746,388.741,0.8776601245296295,1,3.519,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
466,treino,15,247.37214887479746,389.735,0.8776601245296295,1,3.804,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
467,treino,21,90.08491936928722,218.455,0.5355611010146843,2,47.611,desconhecido,NEUTRO,CONTINUAR,sintetico
467,treino,21,90.08491936928722,216.17,0.5355611010146843,2,52.795,desconhecido,NEUTRO,CONTINUAR,sintetico
467,treino,21,90.08491936928722,225.366,0.5355611010146843,2,52.367,desconhecido,NEUTRO,CONTINUAR,sintetico
468,treino,9,37.03886633660234,332.878,0.49127627297083837,1,26.052,posto de combustível,IRRITADO,AVALIAR ABASTECIMENTO,sintetico
468,treino,9,37.03886633660234,328.146,0.49127627297083837,1,18.723,posto de combustível,IRRITADO,AVALIAR ABASTECIMENTO,sintetico
468,treino,9,37.03886633660234,332.748,0.49127627297083837,1,26.617,posto de combustível,IRRITADO,AVALIAR ABASTECIMENTO,sintetico
469,treino,15,172.2374056027412,165.248,0.8546980798217156,3,118.823,estrada,ANIMADO,CONTINUAR,sintetico
469,treino,15,172.2374056027412,166.206,0.8546980798217156,3,123.439,estrada,ANIMADO,DESCANSAR,sintetico
469,treino,15,172.2374056027412,167.562,0.8546980798217156,3,119.837,estrada,ANIMADO,CONTINUAR,sintetico
470,treino,12,275.50128306072264,254.686,0.46024377329717425,3,52.369,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
470,treino,12,275.50128306072264,253.127,0.46024377329717425,3,56.71,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
470,treino,12,275.50128306072264,261.246,0.46024377329717425,3,59.853,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
471,treino,4,305.6709525799433,276.176,0.8255853769455174,2,26.729,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
471,treino,4,305.6709525799433,277.297,0.8255853769455174,2,20.448,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
471,treino,4,305.6709525799433,273.446,0.8255853769455174,2,20.28,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
472,treino,12,340.38878996902,357.805,0.4846922800871787,0,218.038,ponto turístico,desconhecido,DESCANSAR,sintetico
472,treino,12,340.38878996902,350.719,0.4846922800871787,0,215.31,ponto turístico,desconhecido,DESCANSAR,sintetico
472,treino,12,340.38878996902,350.424,0.4846922800871787,0,212.307,ponto turístico,desconhecido,DESCANSAR,sintetico
473,treino,13,218.1394194987119,59.959,0.9248197184559113,1,5.813,ponto turístico,NEUTRO,CONTINUAR,sintetico
473,treino,13,218.1394194987119,63.983,0.9248197184559113,1,6.352,ponto turístico,NEUTRO,CONTINUAR,sintetico
473,treino,13,218.1394194987119,59.642,0.9248197184559113,1,0.324,ponto turístico,NEUTRO,CONTINUAR,sintetico
474,treino,6,72.6431786704702,344.088,0.8192731660583742,2,24.821,desconhecido,IRRITADO,DESCANSAR,sintetico
474,treino,6,72.6431786704702,341.93,0.8192731660583742,2,30.996,desconhecido,IRRITADO,DESCANSAR,sintetico
474,treino,6,72.6431786704702,347.042,0.8192731660583742,2,24.649,desconhecido,IRRITADO,DESCANSAR,sintetico
475,treino,12,150.02605618033223,60.22,0.5241157769089706,2,32.849,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
475,treino,12,150.02605618033223,53.48,0.5241157769089706,2,29.599,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
475,treino,12,150.02605618033223,56.61,0.5241157769089706,2,35.198,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
476,treino,21,80.3372707458903,157.709,0.6039745706443671,4,4.399,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
476,treino,21,80.3372707458903,151.941,0.6039745706443671,4,5.754,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
476,treino,21,80.3372707458903,155.106,0.6039745706443671,4,7.713,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
477,treino,22,270.6258533336058,19.917,0.502194129695931,4,260.866,natureza,TRISTE,DESCANSAR,sintetico
477,treino,22,270.6258533336058,22.127,0.502194129695931,4,259.954,natureza,TRISTE,DESCANSAR,sintetico
477,treino,22,270.6258533336058,14.998,0.502194129695931,4,261.242,natureza,TRISTE,DESCANSAR,sintetico
478,treino,15,335.26606411045594,348.763,0.4291517202093362,2,143.279,desconhecido,desconhecido,DESCANSAR,sintetico
478,treino,15,335.26606411045594,355.944,0.4291517202093362,2,145.139,desconhecido,desconhecido,DESCANSAR,sintetico
478,treino,15,335.26606411045594,355.892,0.4291517202093362,2,142.957,desconhecido,desconhecido,DESCANSAR,sintetico
479,treino,11,333.8141500777046,117.097,0.8761618313039081,4,102.643,restaurante,desconhecido,ALIMENTAR-SE,sintetico
479,treino,11,333.8141500777046,118.116,0.8761618313039081,4,107.124,restaurante,desconhecido,ALIMENTAR-SE,sintetico
479,treino,11,333.8141500777046,109.683,0.8761618313039081,4,108.018,restaurante,desconhecido,ALIMENTAR-SE,sintetico
480,treino,13,231.01152832335353,175.667,0.46335197306552883,0,10.88,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
480,treino,13,231.01152832335353,179.948,0.46335197306552883,0,14.669,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
480,treino,13,231.01152832335353,175.411,0.46335197306552883,0,19.608,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
481,teste,17,177.2458276339225,193.878,0.8575030105699477,1,16.346,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
481,teste,17,177.2458276339225,194.923,0.8575030105699477,1,20.168,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
481,teste,17,177.2458276339225,198.052,0.8575030105699477,1,17.094,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
482,treino,0,191.73546934299847,232.189,0.5998513948339813,0,125.047,posto de combustível,IRRITADO,DESCANSAR,sintetico
482,treino,0,191.73546934299847,230.128,0.5998513948339813,0,131.594,posto de combustível,IRRITADO,DESCANSAR,sintetico
482,treino,0,191.73546934299847,227.257,0.5998513948339813,0,130.691,posto de combustível,IRRITADO,DESCANSAR,sintetico
483,teste,3,302.1269090462931,56.568,0.39863794204696934,3,184.223,natureza,TRISTE,DESCANSAR,sintetico
483,teste,3,302.1269090462931,63.072,0.39863794204696934,3,184.034,natureza,TRISTE,DESCANSAR,sintetico
483,teste,3,302.1269090462931,59.759,0.39863794204696934,3,181.841,natureza,TRISTE,DESCANSAR,sintetico
484,treino,23,326.9418201958983,314.369,0.4275921190293141,0,101.365,desconhecido,TRISTE,CONTINUAR,sintetico
484,treino,23,326.9418201958983,323.332,0.4275921190293141,0,104.472,desconhecido,TRISTE,CONTINUAR,sintetico
484,treino,23,326.9418201958983,317.802,0.4275921190293141,0,102.438,desconhecido,TRISTE,CONTINUAR,sintetico
485,treino,14,36.66184922517665,343.297,0.4477644103251527,3,36.662,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
485,treino,14,36.66184922517665,344.976,0.4477644103251527,3,36.662,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
485,treino,14,36.66184922517665,339.529,0.4477644103251527,3,32.623,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
486,teste,11,186.99189510907453,198.959,0.8812478231851287,3,69.223,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
486,teste,11,186.99189510907453,195.19,0.8812478231851287,3,67.344,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
486,teste,11,186.99189510907453,191.254,0.8812478231851287,3,66.502,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
